DP Identifier,MSCIWorldTRI,TOP40,LEBUAGCH,LEBUCGCH,LEBUPFCH,LEBUWPCH
Date,MSCIWorldTRI Index,TOP40 Index,LEBUAGCH,LEBUCGCH,LEBUPFCH,LEBUWPCH
05/08/2024,15539.4,72595.1,4.85184,4.27205,4.476801,4.932042
06/08/2024,15717.11,72502.26,4.832718,4.261522,4.46195,4.896196
07/08/2024,15677.56,73357.3,4.84216,4.256718,4.464546,4.877098
08/08/2024,15937,73728.3,4.844003,4.257958,4.466217,4.879745
12/08/2024,16026.84,73645,4.854481,4.266741,4.475728,4.895603
13/08/2024,16285.51,74033.09,4.856208,4.270339,4.478542,4.890479
14/08/2024,16381.33,74395.23,4.890239,4.292094,4.506876,4.918155
15/08/2024,16600.44,75170.13,4.926232,4.314067,4.536238,4.945281
16/08/2024,16677.26,75706.13,4.921234,4.304481,4.52914,4.944541
19/08/2024,16837.86,76665.23,4.954129,4.320531,4.554048,4.968289
20/08/2024,16826.1,76637.97,4.967308,4.32985,4.56527,4.987498
21/08/2024,16896.85,76894.08,4.984309,4.345695,4.581677,5.001134
22/08/2024,16790.32,76411.79,4.990718,4.352799,4.58839,5.013034
23/08/2024,16985.77,76971.36,4.986165,4.34655,4.583071,5.002536
26/08/2024,16950.22,76716.86,4.991011,4.351092,4.587912,5.000555
27/08/2024,16976.76,77095.92,4.990963,4.352876,4.588703,5.002241
28/08/2024,16902.19,76526.15,4.990149,4.354201,4.588909,5.004779
29/08/2024,16908.13,76784.41,4.996504,4.358709,4.594337,5.00761
30/08/2024,17045.47,76290.35,4.968537,4.338552,4.570364,4.986749
02/09/2024,17037.13,76041.39,4.983903,4.350711,4.583796,5.015837
03/09/2024,16741.14,74806.97,4.957832,4.338309,4.564367,5.004553
04/09/2024,16670.6,74533.58,4.928883,4.322801,4.542328,4.964195
05/09/2024,16613.19,74721.8,4.923674,4.322328,4.539695,4.943909
06/09/2024,16386.92,73874.19,4.916029,4.321223,4.535151,4.936701
09/09/2024,16518.12,73924.07,4.916047,4.322725,4.535712,4.934398
10/09/2024,16544.75,74012.68,4.914922,4.323728,4.535363,4.942816
11/09/2024,16669.02,73223.3,4.908075,4.323544,4.531685,4.938242
12/09/2024,16822.47,74089.56,4.927842,4.332456,4.546165,4.955699
13/09/2024,16934.83,74367.5,4.93382,4.333063,4.54989,4.954892
16/09/2024,16964.77,74282.9,4.951093,4.352349,4.567882,4.968349
17/09/2024,16963.99,75175.59,4.973821,4.365548,4.586026,4.983996
18/09/2024,16913.84,74844.95,4.951078,4.351835,4.567816,4.962329
19/09/2024,17193.82,75810.2,4.981782,4.366589,4.591098,4.975887
20/09/2024,17134.9,75830.21,5.003742,4.381856,4.609692,5.006641
23/09/2024,17188.82,76753.46,5.005304,4.378503,4.608942,4.99236
25/09/2024,17224.67,77893.77,5.042999,4.397526,4.637661,5.016036
26/09/2024,17340.62,79226.17,5.100158,4.43073,4.683332,5.060011
27/09/2024,17380.33,79510.6,5.097439,4.427573,4.680488,5.056578
30/09/2024,17364.01,78506.28,5.095913,4.437312,4.684472,5.083816
01/10/2024,17226.82,78580.4,5.116802,4.449439,4.70107,5.107581
02/10/2024,17192.53,79130.18,5.115743,4.444682,4.69808,5.105129
03/10/2024,17145.9,78478.86,5.09279,4.429189,4.678764,5.096971
04/10/2024,17252.48,78282.37,5.088348,4.424799,4.674348,5.09174
07/10/2024,17160.9,78303.35,5.083669,4.418497,4.668984,5.088196
08/10/2024,17233.97,77473,5.066432,4.412523,4.657172,5.080872
09/10/2024,17336.35,77334.1,5.070821,4.419816,4.662815,5.092532
10/10/2024,17313.37,77368.3,5.07772,4.42149,4.66717,5.09486
11/10/2024,17412.48,78006.74,5.086589,4.424407,4.673309,5.091345
14/10/2024,17513.15,78230.44,5.106457,4.436569,4.689346,5.116337
15/10/2024,17397.34,77823.01,5.105359,4.438499,4.689583,5.125459
16/10/2024,17429.69,78303.67,5.111892,4.44105,4.694138,5.12441
17/10/2024,17441.98,78567.58,5.12744,4.44848,4.705507,5.146351
18/10/2024,17513.68,79154.63,5.120987,4.439136,4.697913,5.132915
21/10/2024,17454.65,79046.53,5.138007,4.449546,4.711582,5.150492
22/10/2024,17413.05,78755.46,5.101817,4.426222,4.681755,5.119942
23/10/2024,17255.85,78525.99,5.12828,4.446763,4.705076,5.15123
24/10/2024,17301.11,78880.66,5.129403,4.443052,4.70398,5.140719
25/10/2024,17294.86,78929.38,5.120247,4.443709,4.699615,5.128835
28/10/2024,17345.44,79400.61,5.144265,4.458768,4.71934,5.147491
29/10/2024,17351.45,79132.88,5.135183,4.456137,4.71332,5.138596
30/10/2024,17298.26,78646.69,5.112567,4.439298,4.693398,5.126018
31/10/2024,17023.45,77327.58,5.068683,4.414225,4.658571,5.084425
01/11/2024,17084.25,78091.69,5.080309,4.414711,4.664715,5.085822
04/11/2024,17066.71,78052.33,5.078942,4.414581,4.663984,5.085616
05/11/2024,17238.87,78497.6,5.080762,4.414258,4.664741,5.081975
06/11/2024,17515.35,77232.33,5.079893,4.421115,4.667051,5.10707
07/11/2024,17681.21,77880.84,5.072647,4.412381,4.659658,5.087861
08/11/2024,17702.42,76969.9,5.08966,4.432989,4.678034,5.115462
11/11/2024,17721.9,76638.89,5.105485,4.451853,4.694778,5.148085
12/11/2024,17620.12,76130.88,5.108142,4.458166,4.698857,5.167131
13/11/2024,17592.24,75762.67,5.084301,4.441231,4.678675,5.137068
14/11/2024,17527.7,75786.33,5.110064,4.464572,4.702834,5.172571
15/11/2024,17332.96,75773.36,5.090749,4.451349,4.686747,5.144187
18/11/2024,17397.34,76224.61,5.087758,4.446184,4.682851,5.127464
19/11/2024,17470.38,76300.89,5.09463,4.450203,4.688239,5.136034
20/11/2024,17442.1,76940.98,5.12835,4.472867,4.716917,5.161296
21/11/2024,17541.32,77113.16,5.126988,4.46887,4.714415,5.151041
22/11/2024,17600.19,77151.13,5.139206,4.483565,4.727838,5.167914
25/11/2024,17674.38,76530.52,5.125075,4.476451,4.717009,5.156234
26/11/2024,17715.08,77006.98,5.146503,4.493907,4.736424,5.184657
27/11/2024,17696.11,76710.04,5.143101,4.490443,4.73291,5.184167
28/11/2024,17711.63,76338.98,5.137869,4.49052,4.730123,5.181622
29/11/2024,17810.64,76052.41,5.130103,4.486193,4.724131,5.169421
02/12/2024,17848.01,77278.08,5.177214,4.51466,4.761824,5.215501
03/12/2024,17906.55,77281.22,5.177084,4.514097,4.761706,5.209439
04/12/2024,17998.56,77711.66,5.18818,4.520036,4.770057,5.226605
05/12/2024,17993.63,78286.26,5.197913,4.522103,4.776152,5.229722
06/12/2024,18026.04,78365.23,5.198554,4.520875,4.775959,5.22474
09/12/2024,17946.58,79049.13,5.199886,4.52095,4.776942,5.215668
10/12/2024,17849.23,78703.6,5.196771,4.51916,4.774333,5.217441
11/12/2024,17969.33,78478.82,5.170375,4.498975,4.751276,5.185359
12/12/2024,17893.18,78341.48,5.17672,4.504406,4.757245,5.192689
13/12/2024,17853.77,78481.18,5.204023,4.521934,4.779574,5.218216
17/12/2024,17832.03,77192.96,5.175316,4.512261,4.759638,5.213203
18/12/2024,17403.49,77018.68,5.157908,4.497969,4.743797,5.195933
19/12/2024,17290.03,75920.25,5.124305,4.479412,4.717049,5.169847
20/12/2024,17417.82,75888.86,5.1154,4.472785,4.709204,5.161496
23/12/2024,17521.03,76067.93,5.140561,4.494744,4.732839,5.194405
24/12/2024,17674.36,76320.99,5.170544,4.518298,4.759941,5.225632
27/12/2024,17572.36,76197.46,5.176456,4.527847,4.767792,5.240614
30/12/2024,17402.46,75427.05,5.160845,4.520958,4.755958,5.2296
31/12/2024,17352.12,75381.31,5.185547,4.542182,4.778139,5.265777
02/01/2025,17328.92,75798.55,5.177602,4.535272,4.770965,5.248725
03/01/2025,17492.9,76120.24,5.1918,4.543229,4.781973,5.260003
06/01/2025,17613.96,76176.56,5.18917,4.535968,4.777492,5.249306
07/01/2025,17475.8,75404.49,5.183348,4.539492,4.775913,5.258636
08/01/2025,17469.92,74526.81,5.172471,4.536257,4.768215,5.263069
09/01/2025,17469.77,75124.67,5.183391,4.540224,4.775837,5.270035
10/01/2025,17220.29,74869.92,5.19805,4.552022,4.788655,5.297618
13/01/2025,17204.84,73566.51,5.12751,4.504353,4.729161,5.237193
14/01/2025,17240.25,73714.83,5.122351,4.50064,4.725114,5.219917
15/01/2025,17531.86,75073.63,5.140934,4.506007,4.737558,5.225014
16/01/2025,17543.51,75255.72,5.175945,4.534389,4.769022,5.265133
17/01/2025,17688.92,76232.04,5.20337,4.548742,4.790132,5.283089
20/01/2025,17738.75,76326.7,5.197681,4.542039,4.78412,5.273219
21/01/2025,17874.38,76465.93,5.207369,4.551739,4.793933,5.279178
22/01/2025,17972.5,76273.17,5.213583,4.55744,4.799994,5.283742
23/01/2025,18056.92,75640.24,5.196099,4.552048,4.788111,5.281598
24/01/2025,18061.01,75976.83,5.199492,4.54728,4.788114,5.27682
27/01/2025,17858.04,76109.89,5.215864,4.564604,4.804225,5.31062
28/01/2025,17965.39,76344.53,5.216391,4.564534,4.804373,5.29842
29/01/2025,17928.92,77184.3,5.250154,4.586629,4.832829,5.326586
30/01/2025,18046.64,77475.85,5.238504,4.57534,4.821518,5.308257
31/01/2025,17968.35,77802,5.268027,4.595532,4.846203,5.347617
03/02/2025,17781.57,77473.38,5.263579,4.594357,4.842858,5.359571
04/02/2025,17921.37,78342.44,5.279733,4.600414,4.854321,5.361444
05/02/2025,18025.87,78558.2,5.275854,4.597637,4.851168,5.346594
06/02/2025,18097.96,79266.74,5.298538,4.608898,4.868247,5.362482
07/02/2025,17952.67,79635.52,5.296307,4.606842,4.866345,5.356838
10/02/2025,18054.34,79921.64,5.289078,4.59518,4.857072,5.343622
11/02/2025,18058.7,79765.17,5.290049,4.600186,4.859769,5.355235
12/02/2025,18028.39,80141.71,5.305384,4.610431,4.872648,5.367824
13/02/2025,18245.12,80067.17,5.306832,4.609573,4.873009,5.368993
14/02/2025,18271.27,80972.26,5.320358,4.6157,4.883044,5.373157
17/02/2025,18286.77,80697.57,5.317226,4.618679,4.882638,5.380027
18/02/2025,18329.04,81413.51,5.344811,4.633189,4.903954,5.39796
19/02/2025,18311.76,80772.77,5.338372,4.630357,4.898985,5.407088
20/02/2025,18253.2,81367.39,5.339434,4.630416,4.899632,5.404413
21/02/2025,18016.86,81391.76,5.336101,4.627107,4.896394,5.392001
24/02/2025,17947.58,79920.35,5.295157,4.605787,4.864941,5.349184
25/02/2025,17883.12,80282.5,5.294714,4.607089,4.865287,5.34629
26/02/2025,17915.08,80854.97,5.307751,4.616475,4.87642,5.352427
27/02/2025,17664.44,79881.91,5.292727,4.609527,4.865172,5.345787
28/02/2025,17844.25,78549.06,5.255353,4.587524,4.835278,5.318007
03/03/2025,17681.44,80196.23,5.308942,4.620826,4.879901,5.368452
04/03/2025,17468.05,79453.53,5.277875,4.606584,4.856558,5.33434
05/03/2025,17717.27,80406.51,5.274074,4.59697,4.849637,5.312392
06/03/2025,17502.1,80950.99,5.294873,4.603727,4.863032,5.328495
07/03/2025,17548.3,81180.42,5.271343,4.58654,4.841717,5.304792
10/03/2025,17133.79,79922.73,5.265319,4.587229,4.839476,5.303264
11/03/2025,17003.2,79733.76,5.225965,4.561533,4.806951,5.254468
12/03/2025,17096.92,79557.92,5.237112,4.56961,4.817649,5.26877
13/03/2025,16895.09,79860.11,5.235415,4.570548,4.817381,5.270482
14/03/2025,17207.92,80678.04,5.219799,4.54981,4.797276,5.237861
17/03/2025,17356.92,81213.19,5.231091,4.55343,4.804633,5.240959
18/03/2025,17241.83,81637.21,5.266298,4.575151,4.832689,5.277506
19/03/2025,17379.79,82826.15,5.305321,4.598807,4.86444,5.312157
20/03/2025,17342.39,82093.69,5.2995,4.598755,4.86166,5.319744
24/03/2025,17542.88,81617.41,5.273165,4.581937,4.83961,5.29187
25/03/2025,17595.69,82312.2,5.305252,4.598765,4.864422,5.328381
26/03/2025,17419.5,82541.04,5.329143,4.617191,4.885546,5.350212
27/03/2025,17362.57,82538.43,5.309987,4.605129,4.869673,5.333207
28/03/2025,17085.99,82196.82,5.309086,4.602151,4.867955,5.322111
31/03/2025,17059.75,81410.32,5.285965,4.596271,4.852742,5.307707
01/04/2025,17158.65,82572.8,5.290438,4.596527,4.855423,5.297981
02/04/2025,17249.06,81814.91,5.311796,4.613879,4.87395,5.340017
03/04/2025,16611.76,79111.09,5.25898,4.590647,4.835079,5.327926
04/04/2025,15643.02,74876.28,5.147047,4.52895,4.748018,5.236742
07/04/2025,15364.66,75481.92,5.152178,4.539026,4.754955,5.273788
08/04/2025,15305.36,77245.68,5.139193,4.51774,4.739586,5.185056
09/04/2025,16295.71,75690.62,5.125112,4.511671,4.728726,5.18819
10/04/2025,16098.36,79091.69,5.240755,4.584585,4.824531,5.285879
11/04/2025,16332.46,79448.02,5.226895,4.560936,4.806487,5.262109
